TILE_ID,NUMBER,RA,DEC,FWHM_WORLD,uJAVA,Ax_uJAVA,J0378,Ax_J0378,J0395,Ax_J0395,J0410,Ax_J0410,J0430,Ax_J0430,gSDSS,Ax_gSDSS,J0515,Ax_J0515,rSDSS,Ax_rSDSS,J0660,Ax_J0660,iSDSS,Ax_iSDSS,J0861,Ax_J0861,zSDSS,Ax_zSDSS,W1,W2,W3,W4,J,H,K,sglc_prob_star,parallax,parallax_error,G,BP,RP,Ax_G,BP_RP,EXT_BP_RP,Teff_GAIA,ebv,ebv_err,RV,RV_error,ra_obs,dec_obs,snr,objtype,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,teff_lasp,teff_lasp_err,logg_lasp,logg_lasp_err,feh_lasp,feh_lasp_err,vsini_lasp,vsini_lasp_err,rv_b0,rv_b0_err,rv_b1,rv_b1_err,rv_b_flag,rv_r0,rv_r0_err,rv_r1,rv_r1_err,rv_r_flag,rv_br0,rv_br0_err,rv_br1,rv_br1_err,rv_br_flag,rv_lasp0,rv_lasp0_err,rv_lasp1,rv_lasp1_err,coadd,fibermask,alpha_m_cnn,teff_cnn,logg_cnn,feh_cnn,c_fe,n_fe,o_fe,mg_fe,al_fe,si_fe,s_fe,ca_fe,ti_fe,cr_fe,ni_fe,cu_fe
72468,10934,14.3075530063,6.65945155092,3.7150382E-4,15.512,0.257292,15.333,0.246665,15.26,0.242758,14.664,0.231097,14.565,0.221676,14.175,0.195195,14.043,0.180834,13.716,0.136889,13.654,0.124137,13.536,0.100125,13.517,0.0793302,13.516,0.0740453,12.044,12.074,11.646,9.056,12.468,12.131,12.111,1.0,2.0041,0.0357,13.636848,14.010948,13.107292,0.021,0.903656,0.0115,5479.0,0.05744401,0.012001,,,14.307612,6.659482,43.01,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5791.02,36.24,4.579,0.042,-0.324,0.025,-9999.0,0.0,10.44,0.7,16.24,1.1,0,11.21,0.72,16.37,1.51,0,10.63,0.86,16.2,1.17,0,9.01,0.78,15.89,1.0,1,0,0.007,5658.0,4.376,-0.31,-0.04229,-0.02427,-9999.0,0.03152,-9999.0,-0.00206,-9999.0,0.0137,-9999.0,-9999.0,-0.02498,-9999.0
72468,10987,14.3523571715,6.6537677817,3.679683E-4,16.887,0.24928,16.658,0.238984,16.475,0.235199,15.917,0.223901,15.754,0.214774,15.233,0.189117,15.103,0.175203,14.584,0.132627,14.446,0.120271,14.271,0.0970071,14.174,0.0768599,14.165,0.0717396,12.264,12.255,12.368,8.776,12.973,12.536,12.362,1.0,1.3753,0.0427,14.41987,14.91295,13.77363,0.671,1.139319,0.332,4914.5,0.05565527,0.012001,,,14.352426,6.653851,11.89,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5275.67,62.72,4.399,0.084,-0.085,0.051,197.164,0.0,-85.4,2.28,-79.6,2.43,0,-71.72,2.31,-66.56,2.66,0,-85.87,1.78,-80.3,1.95,0,-60.55,1.11,-53.67,1.27,1,0,-0.002,4740.3,4.434,-0.394,-0.09655,0.05721,0.0562,-0.02739,0.07008,-0.07283,0.24557,0.1447,-0.02729,-0.01024,-0.06111,0.16301
72468,11275,14.5283687458,6.53723359533,3.714241E-4,16.877,0.240136,16.772,0.230217,16.575,0.226572,15.851,0.215688,15.714,0.206895,15.171,0.182179,15.025,0.168776,14.565,0.127762,14.47,0.115859,14.314,0.0934487,14.265,0.0740406,14.246,0.0691081,12.552,12.598,11.842,8.778,13.15,12.709,12.583,1.0,2.1566,0.0504,14.499544,14.961265,13.881051,0.008,1.080214,0.0053,5044.2,0.053613737,0.012001,,,14.528368,6.5371828,11.56,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5243.64,43.7,4.801,0.059,-0.402,0.036,-9999.0,0.0,22.68,1.58,28.78,1.72,0,22.66,2.6,27.43,2.89,0,22.52,1.59,28.38,1.83,0,22.27,0.77,29.36,1.16,1,0,0.025,5160.87,4.68,-0.321,-0.05885,-0.04123,-9999.0,0.07354,-9999.0,2.5E-4,-9999.0,0.02192,-9999.0,-9999.0,-0.01108,-9999.0
72468,11483,15.1209298344,6.2003585378,3.7612976E-4,16.904,0.204964,16.711,0.196498,16.572,0.193386,15.988,0.184097,15.863,0.176592,15.413,0.155496,15.294,0.144056,14.933,0.109049,14.853,0.0988896,14.725,0.0797615,14.692,0.063196,14.68,0.058986,13.111,13.139,12.05,9.018,13.619,13.208,13.101,1.0,1.009,0.0586,14.853202,15.251831,14.288453,0.258,0.963378,0.1305,5761.4,0.045761053,0.012001,,,15.120936,6.2003694,22.56,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5527.96,55.29,4.289,0.068,-0.298,0.041,-9999.0,0.0,-18.65,1.07,-12.0,1.27,0,-14.14,1.87,-9.44,2.72,0,-18.18,1.14,-11.89,1.39,0,-19.4,1.12,-11.8,1.27,1,0,0.132,5394.95,4.165,-0.311,0.10155,-0.05458,-9999.0,0.19087,-9999.0,0.07302,-9999.0,0.1596,-9999.0,-9999.0,0.03353,-9999.0
72468,12022,14.1897879205,6.49391507621,3.7755034E-4,16.626,0.230084,16.525,0.220581,16.331,0.217087,15.401,0.206659,15.221,0.198235,14.6,0.174553,14.536,0.161711,13.86,0.122413,13.74,0.111009,13.563,0.089537,13.488,0.0709413,13.466,0.0662153,11.636,11.696,11.685,8.438,12.287,11.726,11.688,1.0,3.1968,0.055,13.803163,14.332593,13.127775,0.1262,1.204818,0.0605,4902.6,0.05136948,0.012001,,,14.189641,6.4939561,21.14,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4628.11,42.91,4.56,0.053,-0.488,0.032,37.138,0.0,-49.01,1.7,-43.21,1.9,0,-48.25,1.08,-43.09,1.71,0,-49.26,1.34,-43.69,1.56,0,-50.8,0.86,-43.92,1.06,1,0,0.161,4799.3,4.702,-0.308,-0.01223,-0.0971,0.1397,0.26182,0.1339,0.10516,0.03778,0.09472,-0.00311,-0.06043,0.04261,0.07302
72468,12417,15.2602610094,6.46543774075,3.8654057E-4,17.262,0.187205,17.099,0.179473,16.801,0.176631,16.029,0.168146,15.807,0.161291,15.229,0.142023,15.066,0.131574,14.558,0.0996003,14.455,0.0903215,14.294,0.0728507,14.223,0.0577205,14.198,0.0538753,12.405,12.462,12.376,8.337,13.025,12.546,12.414,1.0,0.4516,0.0355,14.498328,14.997768,13.848932,,1.148836,,4962.0,0.04179618,0.012001,,,15.260174,6.465415,13.31,Star,ugriz,99.0,15.06,14.44,14.19,99.0,99.0,99.0,4875.62,51.23,3.279,0.067,-0.506,0.041,-9999.0,0.0,11.73,1.66,16.55,1.9,0,9.66,2.23,14.68,2.69,0,11.31,1.49,16.4,1.78,0,10.88,0.92,17.36,1.38,1,0,0.106,4881.82,3.32,-0.39,0.1249,0.06096,0.33539,0.15422,0.24045,0.05518,0.11037,0.11258,0.16316,1.1E-4,0.05242,0.14509
72468,12927,14.4061576109,6.43416011142,3.7067386E-4,15.695,0.202364,15.408,0.194006,15.359,0.190933,14.87,0.181762,14.774,0.174352,14.491,0.153524,14.378,0.142229,14.15,0.107665,14.109,0.0976354,14.014,0.0787498,14.03,0.0623945,14.026,0.0582378,12.69,12.737,12.184,8.133,13.022,12.751,12.71,1.0,0.8265,0.0436,14.053158,14.358023,13.588998,0.595,0.769025,0.312,6062.46,0.045180634,0.012001,,,14.406187,6.434202,13.78,Star,ugriz,99.0,14.46,14.03,13.88,99.0,99.0,99.0,5871.74,55.09,3.675,0.072,-0.361,0.044,-9999.0,0.0,-6.26,1.47,-0.16,1.62,0,-5.89,3.19,-1.12,3.43,0,-5.96,1.59,-0.1,1.83,0,-5.29,1.0,1.8,1.33,1,0,0.012,5980.33,4.235,-0.167,0.01284,0.1911,-9999.0,0.02434,-9999.0,0.00777,-9999.0,0.00977,-9999.0,-9999.0,-0.00748,-9999.0
72468,13985,15.1312371976,6.34816168957,3.8661604E-4,16.785,0.194142,16.732,0.186123,16.446,0.183176,15.468,0.174377,15.165,0.167268,14.431,0.147286,14.378,0.13645,13.536,0.103291,13.381,0.0936685,13.145,0.0755503,13.028,0.0598594,12.987,0.0558717,10.948,10.979,10.904,8.915,11.756,11.162,11.083,1.0,4.3991,0.036,13.50948,14.100852,12.703419,0.4213,1.397433,0.201,4484.72,0.043344982,0.012001,,,15.131247,6.3481744,11.08,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4504.5,-9999.0,4.624,-9999.0,-0.144,-9999.0,-9999.0,0.0,-4.43,2.18,2.15,2.28,0,-3.02,1.49,1.9,1.85,0,-4.37,1.64,1.77,1.8,0,-4.35,-9999.0,3.22,9999.0,1,0,-0.006,4679.01,4.654,-0.037,-0.06744,-0.12863,0.005,-0.10289,-0.05352,-0.12196,0.00915,0.0171,-0.05612,0.01094,-0.01628,0.13835
72468,13990,15.3041870521,6.34775546977,3.9833973E-4,18.608,0.18621,18.201,0.178519,17.905,0.175692,17.106,0.167252,16.807,0.160434,15.723,0.141268,15.578,0.130875,14.416,0.0990708,14.047,0.0898413,13.54,0.0724634,13.247,0.0574136,13.183,0.0535888,10.814,10.764,10.601,8.641,11.761,11.149,10.927,1.0,6.851,0.0591,14.11151,15.163255,13.094975,0.636,2.06828,0.3255,3921.0,0.04157396,0.012001,,,15.304181,6.3477328,52.3,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3733.83,-9999.0,4.902,-9999.0,-0.975,-9999.0,-9999.0,0.0,11.97,2.58,18.55,2.66,0,11.54,2.07,16.46,2.35,0,11.59,2.04,17.73,2.17,0,11.2,-9999.0,-9999.0,-9999.0,1,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
72468,14369,14.7800159656,6.32005145873,3.8143495E-4,17.202,0.207266,17.137,0.198705,16.744,0.195558,15.886,0.186164,15.604,0.178575,14.875,0.157242,14.794,0.145674,13.992,0.110273,13.832,0.1,13.609,0.0806573,13.493,0.0639058,13.468,0.0596485,11.457,11.496,11.614,8.666,12.216,11.659,11.539,1.0,2.6022,0.1047,13.925424,14.554152,13.173219,0.986,1.380933,0.4873,4803.68,0.046275,0.012001,,,14.780041,6.3201499,10.7,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4626.97,47.18,4.334,0.064,-0.371,0.039,-9999.0,0.0,-20.2,2.21,-14.1,2.31,0,-18.35,2.43,-13.58,2.73,0,-19.7,1.73,-13.84,1.95,0,-20.19,0.82,-13.1,1.2,1,0,0.002,4736.66,4.533,-0.041,-0.06251,0.03076,0.07773,-0.05207,0.06472,-0.09481,0.05075,0.03538,-0.01515,0.14477,-0.02934,0.08416
72468,14503,14.374584878,6.30001693309,3.7690435E-4,15.976,0.216396,15.822,0.207458,15.716,0.204172,15.144,0.194365,15.048,0.186441,14.636,0.164169,14.503,0.152091,14.174,0.115131,14.107,0.104405,13.972,0.0842103,13.943,0.0667208,13.941,0.062276,12.403,12.432,12.106,8.36,12.898,12.559,12.451,1.0,1.6587,0.0481,14.090488,14.474091,13.544066,0.0423,0.930024,0.0193,5376.67,0.048313398,0.012001,,,14.374592,6.3000219,11.68,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5603.85,57.63,4.295,0.077,-0.491,0.047,-9999.0,0.0,13.72,1.6,18.76,1.76,0,12.9,2.31,17.39,2.65,0,13.65,1.55,18.77,1.78,0,10.69,1.02,17.19,1.23,1,0,0.053,5297.54,3.991,-0.338,0.01671,8.6E-4,-9999.0,0.08723,-9999.0,0.02948,-9999.0,0.08567,-9999.0,-9999.0,4.0E-4,-9999.0
72468,14873,14.1722957375,6.27436070023,3.877425E-4,16.885,0.208693,16.845,0.200074,16.597,0.196905,15.733,0.187447,15.551,0.179805,14.947,0.158326,14.839,0.146677,14.226,0.111033,14.118,0.100689,13.949,0.0812129,13.879,0.064346,13.857,0.0600593,12.048,12.08,12.0,8.747,12.707,12.183,12.099,1.0,2.7855,0.0402,14.174422,14.691077,13.515357,0.0603,1.17572,0.0283,4922.67,0.046593748,0.012001,,,14.172187,6.2744679,14.86,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4798.26,47.81,4.706,0.062,-0.334,0.038,39.252,0.0,10.23,1.82,16.03,2.01,0,10.64,2.02,15.8,2.42,0,10.18,1.67,15.75,1.85,0,8.9,0.88,15.78,1.08,1,0,0.022,4981.99,4.768,-0.191,-0.07465,-0.07353,0.05523,0.04185,0.00147,-0.04326,-0.23467,0.0194,1.4E-4,-0.04459,-0.05585,-0.13958
72468,15068,14.8321819759,6.25807014752,3.7657312E-4,16.814,0.204666,16.57,0.196213,16.493,0.193106,15.913,0.18383,15.837,0.176336,15.43,0.15527,15.302,0.143847,14.993,0.10889,14.936,0.0987461,14.813,0.0796457,14.804,0.0631043,14.808,0.0589004,13.334,13.391,12.128,8.72,13.727,13.425,13.417,1.0,0.8773,0.0533,14.918033,15.278617,14.386388,0.247,0.892229,0.1315,5635.25,0.045694634,0.012001,,,14.832164,6.25802,10.01,Star,ugriz,99.0,15.29,14.86,14.72,99.0,99.0,99.0,5650.11,43.29,4.22,0.059,-0.279,0.036,-9999.0,0.0,-28.84,1.62,-22.74,1.76,0,-25.5,2.93,-20.73,3.19,0,-28.58,1.63,-22.72,1.87,0,-31.31,0.75,-24.22,1.15,1,0,0.026,5568.35,4.216,-0.164,-0.00543,0.05319,-9999.0,0.06148,-9999.0,0.01106,-9999.0,0.07916,-9999.0,-9999.0,0.03086,-9999.0
68554,2193,250.858536683,52.1088042262,3.998623E-4,16.417,0.18059,16.191,0.173131,16.125,0.170389,15.488,0.162205,15.411,0.155592,15.059,0.137005,14.929,0.126925,14.616,0.0960809,14.572,0.08713,14.465,0.0702765,14.46,0.0556809,14.45,0.0519716,12.956,12.948,12.584,10.096,13.421,13.112,12.989,1.0,0.7168,0.021,14.533828,14.888238,14.02294,0.3327,0.865298,0.1582,5756.0,0.040319294,0.012001,,,250.85851,52.108819,10.09,Star,gri,14.95,14.5,14.72,99.0,99.0,99.0,99.0,5586.91,48.93,3.722,0.067,-0.298,0.041,-9999.0,0.0,-23.66,1.65,-24.6,1.8,0,-28.99,2.79,-30.13,2.92,0,-23.93,1.63,-25.47,1.7,0,-24.04,0.84,-25.13,0.97,1,0,0.002,5721.64,4.01,-0.146,0.00598,0.28822,-9999.0,-0.00568,-9999.0,-0.01385,-9999.0,0.19588,-9999.0,-9999.0,-0.02636,-9999.0
68554,3861,251.036682999,52.1921898932,3.9775987E-4,15.876,0.164614,15.639,0.157815,15.625,0.155316,15.132,0.147855,15.065,0.141827,14.765,0.124885,14.653,0.115696,14.386,0.0875809,14.359,0.0794219,14.261,0.0640594,14.265,0.050755,14.249,0.0473738,12.873,12.891,12.916,9.987,13.26,12.959,12.897,1.0,0.7394,0.0188,14.291759,14.60194,13.815875,,0.786065,,6076.0,0.03675237,0.012001,,,251.03659,52.192153,13.99,Star,gri,14.68,14.26,14.13,99.0,99.0,99.0,99.0,5504.8,46.05,3.515,0.06,-1.239,0.037,-9999.0,0.0,-69.95,1.4,-70.89,1.57,0,-67.17,3.28,-68.31,3.39,0,-66.25,1.62,-67.79,1.69,0,-67.31,0.84,-68.4,0.97,1,0,0.074,5204.85,3.305,-0.565,0.02543,0.00606,-9999.0,0.10466,-9999.0,0.06977,-9999.0,0.05253,-9999.0,-9999.0,0.04692,-9999.0
68554,8678,250.609831134,52.4262346835,4.0103472E-4,15.331,0.200276,15.08,0.192004,15.049,0.188963,14.516,0.179886,14.443,0.172553,14.167,0.15194,14.057,0.140761,13.811,0.106555,13.783,0.096628,13.695,0.0779373,13.702,0.0617507,13.695,0.057637,12.367,12.389,12.183,9.754,12.764,12.459,12.427,1.0,1.1945,0.0145,13.710919,14.008241,13.25149,0.166,0.756751,0.0822,5762.33,0.044714488,0.012001,,,250.60982,52.426256,11.33,Star,ugriz,99.0,14.02,13.68,13.59,13.56,99.0,99.0,5865.77,46.03,4.061,0.062,-0.425,0.038,-9999.0,0.0,-33.92,1.64,-34.86,1.79,0,-31.97,2.85,-33.11,2.97,0,-32.96,1.58,-34.5,1.65,0,-31.98,0.81,-33.07,0.94,1,0,0.039,5793.37,4.218,-0.339,0.02086,-0.02104,-9999.0,0.06433,-9999.0,0.03198,-9999.0,0.06807,-9999.0,-9999.0,-0.00384,-9999.0
72480,602,16.704311691,5.37320377842,3.3684782E-4,17.202,0.111148,16.975,0.106557,16.862,0.104869,16.187,0.099832,16.101,0.0957623,15.64,0.0843224,15.498,0.0781186,15.135,0.0591349,15.09,0.0536259,14.967,0.0432531,14.952,0.0342699,14.936,0.0319869,13.403,13.455,12.25,8.356,13.92,13.499,13.452,1.0,0.8607,0.0657,15.07582,15.462128,14.520277,,0.941851,,5340.0,0.024815306,0.012001,,,16.704316,5.3731921,17.96,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5462.52,54.13,4.138,0.068,-0.225,0.041,-9999.0,0.0,9.15,1.55,14.95,1.76,0,11.55,1.87,16.71,2.29,0,9.48,1.36,15.05,1.58,0,7.58,1.05,14.46,1.22,1,0,0.002,5290.9,4.322,-0.112,-0.01571,0.01902,-9999.0,-0.01978,-9999.0,-0.04482,-9999.0,0.07722,-9999.0,-9999.0,0.01428,-9999.0
72480,1489,15.3843883933,5.44388388963,4.1076326E-4,15.363,0.120876,15.22,0.115883,15.103,0.114048,14.388,0.108569,14.319,0.104144,13.816,0.0917024,13.69,0.0849556,13.257,0.0643105,13.2,0.0583193,13.064,0.0470387,13.044,0.0372693,13.021,0.0347865,11.397,11.438,11.34,8.638,11.934,11.5,11.447,1.0,3.4812,0.0457,13.19681,13.614622,12.622763,0.024,0.991859,0.013,5341.33,0.02698718,0.012001,,,15.384307,5.4439506,12.18,Star,ugriz,99.0,13.64,13.37,13.26,12.89,99.0,99.0,5338.89,61.78,4.521,0.082,-0.558,0.05,30.245,0.0,-6.7,1.86,-0.05,1.98,0,-3.72,2.42,0.98,3.13,0,-6.19,1.67,0.1,1.85,0,-7.37,1.1,0.23,1.25,1,0,0.11,5083.78,4.194,-0.418,0.04319,-0.06932,-9999.0,0.17683,-9999.0,0.0837,-9999.0,0.10881,-9999.0,-9999.0,0.01264,-9999.0
72480,1933,15.9682735577,5.48393950194,3.1945365E-4,15.213,0.105502,14.967,0.101145,14.834,0.0995428,14.183,0.0947612,14.091,0.0908982,13.678,0.0800394,13.545,0.0741507,13.194,0.0561312,13.158,0.0509021,13.056,0.0410561,13.067,0.0325293,13.054,0.0303622,11.611,11.662,11.666,8.603,12.04,11.693,11.652,1.0,1.2603,0.0463,13.141998,13.509306,12.621048,0.667,0.888258,0.3083,5559.0,0.023554862,0.012001,,,15.968289,5.4839959,31.5,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5697.6,82.9,3.939,0.1,-0.005,0.059,30.865,0.0,-40.44,1.2,-34.64,1.47,0,-40.19,1.5,-35.03,2.0,0,-40.42,1.22,-34.85,1.46,0,-42.34,1.75,-35.46,1.86,1,0,0.01,5518.08,3.941,-0.059,-0.00289,0.12075,-9999.0,0.01905,-9999.0,0.00893,-9999.0,0.04809,-9999.0,-9999.0,0.02153,-9999.0
72480,2330,15.8954365204,5.5253088236,3.099534E-4,15.776,0.109557,15.555,0.105032,15.478,0.103369,14.941,0.0984036,14.896,0.0943921,14.543,0.0831159,14.425,0.0770009,14.126,0.0582888,14.099,0.0528586,13.988,0.0426342,13.994,0.0337796,13.984,0.0315293,12.559,12.565,11.829,8.491,12.952,12.66,12.563,1.0,1.5109,0.0497,14.052357,14.385536,13.553033,0.0165,0.832503,0.009,5737.25,0.024460247,0.012001,,,15.895442,5.5253199,11.26,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5861.47,71.62,4.54,0.096,-0.561,0.059,-9999.0,0.0,38.15,2.33,43.95,2.48,0,42.92,3.83,48.08,4.05,0,40.71,2.23,46.28,2.37,0,34.28,1.25,41.16,1.4,1,0,0.041,5789.13,4.272,-0.336,0.07376,-0.16327,-9999.0,0.05503,-9999.0,0.01844,-9999.0,0.02184,-9999.0,-9999.0,0.01861,-9999.0
72480,2817,15.8951591431,5.56757177452,3.0959584E-4,16.157,0.11733,15.914,0.112484,15.861,0.110703,15.373,0.105385,15.323,0.101089,15.001,0.0890128,14.896,0.0824639,14.616,0.0624243,14.577,0.0566088,14.492,0.045659,14.501,0.0361762,14.492,0.0337662,13.129,13.131,12.283,8.904,13.517,13.134,13.104,1.0,1.0928,0.0595,14.534192,14.846365,14.054148,0.0175,0.792217,0.0085,5808.0,0.026195658,0.012001,,,15.895108,5.567585,22.23,Star,ugriz,99.0,14.86,14.51,14.4,99.0,99.0,99.0,5782.21,47.19,4.28,0.058,-0.921,0.035,-9999.0,0.0,-57.88,1.14,-54.22,1.37,0,-56.49,1.66,-52.46,1.96,0,-57.6,1.08,-53.4,1.3,0,-58.44,0.96,-53.05,1.38,1,0,0.14,5753.57,4.168,-0.775,0.13888,-0.09096,-9999.0,0.2049,-9999.0,0.10214,-9999.0,0.05568,-9999.0,-9999.0,0.09006,-9999.0
72480,3023,15.807670431,5.58746144235,3.2387435E-4,17.739,0.119349,17.652,0.114419,17.425,0.112607,16.522,0.107198,16.34,0.102828,15.744,0.0905443,15.678,0.0838827,15.006,0.0634982,14.903,0.0575828,14.727,0.0464446,14.664,0.0367986,14.625,0.0343471,12.78,12.809,11.891,8.968,13.455,12.942,12.902,1.0,1.973,0.062,14.958454,15.483776,14.285702,0.012,1.198074,0.0067,4911.75,0.026646346,0.012001,,,15.80765,5.5874568,17.71,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4642.34,60.1,4.564,0.076,-0.692,0.046,-9999.0,0.0,30.46,1.75,36.26,1.95,0,32.8,1.59,37.96,2.07,0,30.76,1.52,36.33,1.72,0,30.22,1.16,37.1,1.32,1,0,0.164,4713.51,4.634,-0.456,-9.1E-4,-0.08354,0.22844,0.23941,0.19565,0.09952,-0.03742,0.10004,0.01864,-0.1063,0.03456,0.01307
72480,3150,15.5631538399,5.58822008026,3.3915258E-4,15.892,0.13019,15.759,0.124812,15.564,0.122836,14.814,0.116935,14.716,0.112168,14.189,0.0987687,14.058,0.091502,13.609,0.069266,13.547,0.0628131,13.415,0.0506633,13.4,0.0401411,13.377,0.037467,11.778,11.813,11.768,9.027,12.277,11.879,11.79,1.0,2.5506,0.0376,13.558597,13.98522,12.979607,0.0387,1.005613,0.0193,5300.0,0.029066704,0.012001,,,15.563037,5.5883608,47.86,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5351.09,40.07,4.621,0.045,-0.191,0.028,-9999.0,0.0,21.42,0.7,27.22,1.1,0,23.63,0.7,28.79,1.5,0,21.79,0.92,27.36,1.22,0,20.31,0.87,27.19,1.07,1,0,-0.006,5379.93,4.636,-0.141,-0.014,-0.08754,-9999.0,0.02826,-9999.0,-0.0237,-9999.0,-0.00594,-9999.0,-9999.0,-0.0088,-9999.0
72480,3934,16.6905239483,5.64204894775,3.189239E-4,15.264,0.118568,15.05,0.113671,14.941,0.11187,14.335,0.106497,14.275,0.102155,13.869,0.0899517,13.747,0.0833337,13.422,0.0630827,13.382,0.0572059,13.275,0.0461406,13.274,0.0365578,13.265,0.0341224,11.806,11.84,11.798,8.446,12.251,11.903,11.807,1.0,1.4576,0.027,13.353698,13.709133,12.839963,0.4198,0.86917,0.223,5762.0,0.026471956,0.012001,,,16.690485,5.6421852,45.06,Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5460.92,70.96,3.922,0.081,-0.259,0.049,-9999.0,0.0,-25.55,1.1,-19.75,1.39,0,-23.98,0.69,-18.82,1.49,0,-25.34,0.99,-19.77,1.27,0,-27.08,1.53,-20.2,1.65,1,0,0.071,5579.66,4.206,-0.127,0.05284,0.10897,-9999.0,0.13009,-9999.0,0.0404,-9999.0,0.0429,-9999.0,-9999.0,0.02602,-9999.0
72480,5942,16.0375929024,5.78958525545,3.0590975E-4,17.327,0.133991,17.265,0.128456,16.856,0.126422,16.056,0.120349,15.826,0.115443,15.242,0.101652,15.131,0.0941735,14.544,0.0712883,14.451,0.064647,14.322,0.0521424,14.281,0.0413131,14.261,0.0385609,12.57,12.633,12.13,8.859,13.154,12.728,12.645,1.0,1.7589,0.0549,14.517265,15.002712,13.883307,0.266,1.119406,0.13,4989.75,0.029915337,0.012001,,,16.037586,5.7896757,16.95,Star,ugriz,99.0,15.07,14.42,14.25,14.13,99.0,99.0,5063.02,76.38,4.419,0.097,0.238,0.059,30.892,0.0,-12.31,1.8,-6.51,1.99,0,-12.02,2.16,-6.86,2.54,0,-12.39,1.72,-6.82,1.89,0,-13.7,1.45,-6.82,1.58,1,0,-0.029,5072.91,4.431,0.133,-0.05808,0.0569,-9999.0,-0.02525,-9999.0,-0.04876,-9999.0,-0.00581,-9999.0,-9999.0,0.01007,-9999.0
72480,6370,15.8846110321,5.81944949509,3.0934528E-4,16.418,0.129274,16.19,0.123935,16.145,0.121972,15.576,0.116113,15.55,0.11138,15.17,0.0980743,15.048,0.0908587,14.749,0.068779,14.711,0.0623715,14.616,0.0503071,14.618,0.0398589,14.612,0.0372036,13.177,13.206,12.006,8.849,13.601,13.248,13.258,1.0,0.8785,0.0632,14.678491,15.004278,14.176525,0.13,0.827753,0.062,5733.0,0.028862355,0.012001,,,15.884519,5.8194451,10.69,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5646.44,58.89,4.28,0.08,-0.821,0.049,-9999.0,0.0,14.35,2.04,19.17,2.24,0,11.95,3.28,16.97,3.61,0,13.02,1.84,18.11,2.08,0,9.98,1.02,16.46,1.45,1,0,0.049,5703.17,4.469,-0.451,0.01134,-0.24177,-9999.0,0.0669,-9999.0,0.07694,-9999.0,0.03547,-9999.0,-9999.0,-0.00744,-9999.0
72480,6487,15.4126407003,5.82890864189,3.49535E-4,16.175,0.159487,15.991,0.1529,15.776,0.150479,15.083,0.14325,14.97,0.137411,14.508,0.120995,14.375,0.112093,13.985,0.0848535,13.925,0.0769485,13.824,0.0620644,13.822,0.0491744,13.797,0.0458985,12.297,12.34,11.866,8.719,12.767,12.382,12.316,1.0,1.3286,0.0499,13.936614,14.326065,13.385814,,0.940251,,5358.75,0.03560783,0.012001,,,15.41272,5.82902,15.38,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5481.39,47.48,4.056,0.061,0.222,0.037,-9999.0,0.0,-34.44,1.54,-29.62,1.8,0,-32.54,1.82,-27.52,2.36,0,-34.18,1.45,-29.09,1.74,0,-35.94,0.88,-29.46,1.36,1,0,0.017,5659.88,4.122,0.143,0.01537,0.17241,-9999.0,0.04698,-9999.0,0.03256,-9999.0,0.01032,-9999.0,-9999.0,0.03226,-9999.0
